29/03/2006|14:57:08|7918 |0|5,6594375|6,281|0|
29/03/2006|14:59:25|1301 |0|45,0593125|34,941875|0|
29/03/2006|15:00:12|1049 |0|4,4621875|5,2325|0|
29/03/2006|15:01:00|1276 |0|3,1535|4,34025|0|
29/03/2006|15:01:51|5125 |0|4,3195|5,55475|0|
29/03/2006|15:02:40|2014 |0|2,98775|3,582375|0|
29/03/2006|15:03:30|30760|0|2,6166875|3,0019375|0|
29/03/2006|15:04:20|30773|0|4,6103125|3,9263125|0|
29/03/2006|15:05:10|5274 |0|5,3216875|5,88075|0|
29/03/2006|15:06:00|31030|0|3,171125|3,76325|0|
29/03/2006|15:06:51|5437 |0|3,8804375|4,064625|0|
29/03/2006|15:09:08|10518|0|2,39925|2,4154375|0|
29/03/2006|15:09:54|2018 |0|4,181|4,5781875|0|
29/03/2006|15:10:42|4810 |0|3,9878125|4,751|0|
29/03/2006|15:11:31|1925 |0|4,3286875|4,3845|0|
29/03/2006|15:12:21|5630 |0|3,3820625|3,2906875|0|
29/03/2006|15:13:10|10573|0|4,5723125|5,188875|0|
29/03/2006|15:14:00|596  |0|4,6446875|5,447875|0|
29/03/2006|15:14:50|30598|0|3,788125|3,65225|0|
29/03/2006|15:15:40|31229|0|3,138|3,860625|0|
29/03/2006|15:16:30|30482|0|2,895375|3,696875|0|
29/03/2006|15:18:48|10096|0|3,3380625|3,4365625|0|
29/03/2006|15:19:35|30768|0|3,064375|3,348875|0|
29/03/2006|15:20:22|10125|0|2,0226875|2,291375|0|
29/03/2006|15:21:11|30382|0|3,119375|3,5440625|0|
29/03/2006|15:22:00|965  |0|5,31175|5,1925625|0|
29/03/2006|15:22:50|7045 |0|4,576125|5,10675|0|
29/03/2006|15:23:40|30595|0|2,9805|3,2399375|0|
29/03/2006|15:24:31|10046|0|5,7748125|5,5305|0|
29/03/2006|15:25:21|30961|0|3,4415625|4,0454375|0|
29/03/2006|15:26:11|2086 |0|4,2813125|5,3405|0|
29/03/2006|15:28:30|5670 |0|7,2501875|8,531|0|
29/03/2006|15:29:16|30885|0|2,9164375|2,958875|0|
29/03/2006|15:30:06|30269|0|3,8229375|4,6476875|0|
29/03/2006|15:30:56|1206 |0|3,914625|3,97775|0|
29/03/2006|15:31:48|30164|0|3,21025|7,7013125|0|
29/03/2006|15:32:41|1621 |0|4,507125|3,858875|0|
29/03/2006|15:33:58|30289|0|3,9070625|4,33825|0|
29/03/2006|15:34:49|2997 |0|3,2255|3,878625|0|
29/03/2006|15:35:42|7662 |0|4,669875|7,4983125|0|
29/03/2006|15:36:35|30393|0|3,05475|3,5120625|0|
29/03/2006|15:38:58|30298|0|4,4585625|6,334125|0|
29/03/2006|15:39:48|567  |0|5,1343125|5,547625|0|
29/03/2006|15:40:41|3136 |0|2,9181875|3,5635|0|
29/03/2006|15:41:36|31207|0|3,0916875|2,98925|0|
29/03/2006|15:42:31|30406|0|3,043|2,80925|0|
29/03/2006|15:43:28|30318|0|2,926625|2,6474375|0|
29/03/2006|15:44:25|31169|0|3,5015625|3,4739375|0|
29/03/2006|15:45:23|3173 |0|3,4739375|3,6911875|0|
29/03/2006|15:46:21|10146|0|4,073875|4,2600625|0|
29/03/2006|15:47:20|30933|0|3,0741875|3,5023125|0|
29/03/2006|15:49:48|10557|0|3,0615625|3,2515|0|
29/03/2006|15:50:43|30081|0|3,4588125|3,1025|0|
29/03/2006|15:51:41|31220|0|2,7959375|4,469125|0|
29/03/2006|15:52:42|10517|0|2,3923125|2,8749375|0|
29/03/2006|15:53:43|829  |0|3,8446875|4,368875|0|
29/03/2006|15:54:46|3303 |0|4,3448125|4,2724375|0|
29/03/2006|15:55:50|30424|0|2,9931875|2,9735|0|
29/03/2006|15:56:55|30257|0|3,447375|3,4835625|0|
29/03/2006|15:58:00|11344|0|4,64725|3,961125|0|
29/03/2006|15:59:07|30074|0|5,30575|5,237|0|
29/03/2006|16:01:42|2050 |0|8,1533125|8,6906875|0|
29/03/2006|16:02:42|30488|0|3,532875|4,1584375|0|
29/03/2006|16:09:12|30797|0|2,8551875|2,7238125|0|
29/03/2006|16:09:56|4722 |0|3,513375|5,240625|0|
29/03/2006|16:10:42|7357 |0|4,353625|5,305625|0|
29/03/2006|16:11:28|698  |0|4,64975|5,3885625|0|
29/03/2006|16:12:17|1051 |0|4,8793125|5,5685625|0|
29/03/2006|16:13:06|3023 |0|4,966375|5,829875|0|
29/03/2006|16:13:54|30916|0|2,8086875|2,876375|0|
29/03/2006|16:14:43|30246|0|3,57625|4,1514375|0|
29/03/2006|16:17:01|3177 |0|32,375625|36,4570625|0|
29/03/2006|16:17:46|4677 |0|3,49825|4,3935625|0|
29/03/2006|16:18:33|30802|0|2,5940625|3,0760625|0|
29/03/2006|16:19:21|30611|0|3,0850625|3,297375|0|
29/03/2006|16:20:10|30869|0|3,293375|3,3836875|0|
29/03/2006|16:21:00|30593|0|4,064625|4,12225|0|
29/03/2006|16:21:50|1738 |0|4,4514375|4,4373125|0|
29/03/2006|16:22:40|68   |0|3,392875|4,1991875|0|
29/03/2006|16:23:29|30786|0|4,158125|3,8064375|0|
29/03/2006|16:24:19|30555|0|2,957125|3,4130625|0|
29/03/2006|16:26:36|1911 |0|3,9405625|4,0714375|0|
30/03/2006|09:51:21|6026 |0|37,4428125|42,317875|0|
30/03/2006|09:52:20|3227 |0|5,7928125|8,535875|0|
30/03/2006|09:53:01|5324 |0|4,9050625|4,6735625|0|
30/03/2006|09:53:43|10199|0|3,717625|4,3003125|0|
30/03/2006|09:54:25|33   |0|3,3224375|3,7333125|0|
30/03/2006|09:55:09|10379|0|6,8245625|5,5676875|0|
30/03/2006|09:55:52|1244 |0|3,564375|4,7824375|0|
30/03/2006|09:56:35|5802 |0|3,445875|3,9556875|0|
30/03/2006|09:57:20|10168|0|3,45175|4,2440625|0|
30/03/2006|09:58:04|10189|0|3,41175|3,4993125|0|
30/03/2006|10:00:16|7650 |0|5,094125|4,755625|0|
30/03/2006|10:00:58|30991|0|3,446625|3,578375|0|
30/03/2006|10:01:41|10018|0|2,7656875|3,3433125|0|
30/03/2006|10:02:25|30870|0|4,7738125|4,2596875|0|
30/03/2006|10:03:09|1256 |0|3,6144375|5,415625|0|
30/03/2006|10:03:54|482  |0|4,1936875|7,0986875|0|
30/03/2006|10:04:38|7307 |0|7,9484375|8,372|0|
30/03/2006|10:05:24|4647 |0|5,182875|5,390125|0|
30/03/2006|10:06:09|30813|0|5,062|4,2053125|0|
30/03/2006|10:06:54|30422|0|4|3,7105|0|
30/03/2006|13:34:32|30275|0|5,025125|4,7304375|0|
30/03/2006|13:35:14|3025 |0|3,9875|4,546|0|
30/03/2006|13:35:57|1695 |0|14,7784375|15,7109375|0|
30/03/2006|13:36:41|30907|0|4,054875|3,6114375|0|
